-1.089,0.264,-0.525,-19.287,-1.709,38.086
-1.086,0.246,-0.528,-20.508,-2.014,36.255
-1.089,0.239,-0.537,-23.560,-2.380,33.691
-1.104,0.225,-0.517,-24.902,-2.502,32.715
-1.089,0.217,-0.514,-22.339,-1.282,32.227
-1.089,0.209,-0.523,-18.738,-0.732,32.532
-1.067,0.200,-0.539,-16.052,-0.854,32.471
-1.096,0.208,-0.528,-15.747,-2.441,31.189
-1.107,0.213,-0.522,-15.259,-3.479,32.349
-1.107,0.222,-0.526,-13.855,-4.517,32.532
-1.117,0.238,-0.528,-11.902,-6.531,32.349
-1.109,0.228,-0.544,-9.583,-7.690,33.264
-1.094,0.219,-0.554,-8.423,-7.263,32.227
-1.107,0.216,-0.550,-7.935,-6.042,31.006
-1.121,0.200,-0.565,-7.385,-4.517,29.602
-1.120,0.170,-0.579,-6.958,-3.113,28.259
-1.157,0.177,-0.566,-7.263,-3.418,25.391
-1.184,0.196,-0.561,-6.104,-4.517,24.353
-1.188,0.207,-0.564,-2.441,-5.310,23.560
-1.188,0.233,-0.570,0.305,-6.042,20.081
-1.188,0.259,-0.571,2.563,-5.554,17.273
-1.170,0.268,-0.566,3.967,-4.333,16.174
-1.168,0.266,-0.560,3.967,-3.296,14.832
-1.164,0.254,-0.560,2.747,-1.892,13.550
-1.179,0.243,-0.571,0.854,0.122,11.658
-1.184,0.231,-0.588,-0.549,0.427,9.705
-1.192,0.228,-0.597,-0.916,-0.244,7.568
-1.202,0.235,-0.589,0.366,-0.549,5.554
-1.206,0.237,-0.575,3.113,-0.366,3.540
-1.200,0.244,-0.573,5.859,0.122,2.258
-1.194,0.248,-0.566,8.545,0.916,1.160
-1.189,0.246,-0.553,9.949,2.441,-0.305
-1.181,0.241,-0.546,10.864,4.517,-1.648
-1.171,0.238,-0.547,12.146,6.165,-2.869
-1.163,0.234,-0.552,13.367,7.507,-4.333
-1.160,0.246,-0.551,14.099,7.751,-5.798
-1.156,0.261,-0.537,14.709,6.836,-8.118
-1.145,0.277,-0.526,15.991,5.676,-10.132
-1.133,0.287,-0.512,17.578,5.310,-11.780
-1.127,0.282,-0.499,19.531,5.920,-12.634
-1.122,0.273,-0.496,20.447,6.775,-13.062
-1.120,0.252,-0.491,20.752,7.690,-13.367
-1.121,0.227,-0.497,20.813,9.216,-13.916
-1.127,0.215,-0.499,19.897,10.559,-14.465
-1.133,0.223,-0.493,18.982,10.864,-15.625
-1.137,0.241,-0.468,19.165,10.010,-17.090
-1.106,0.239,-0.472,20.996,10.254,-18.555
-1.091,0.225,-0.466,22.583,10.864,-19.043
-1.070,0.210,-0.483,22.827,12.878,-18.066
-1.053,0.211,-0.485,21.179,13.916,-16.663
-1.045,0.230,-0.474,19.104,13.000,-15.381
-1.050,0.255,-0.447,19.409,12.268,-15.198
-1.025,0.267,-0.444,21.179,13.855,-15.625
-1.015,0.258,-0.414,22.888,15.442,-16.602
-1.011,0.240,-0.413,23.987,17.761,-16.968
-1.013,0.221,-0.423,23.560,18.433,-16.663
-1.021,0.213,-0.427,22.827,16.968,-16.174
-1.019,0.206,-0.442,22.705,13.977,-16.052
-1.030,0.204,-0.421,22.339,10.681,-15.686
-1.034,0.205,-0.414,22.583,10.620,-14.954
-1.016,0.209,-0.402,21.790,13.550,-14.221
-1.009,0.214,-0.410,20.142,17.151,-13.672
-1.002,0.228,-0.403,17.944,19.348,-12.878
-1.004,0.242,-0.405,16.235,20.386,-12.390
-1.003,0.254,-0.413,15.015,20.020,-11.536
-1.001,0.264,-0.412,13.977,17.822,-10.498
-1.001,0.265,-0.401,13.611,14.832,-9.521
-0.998,0.262,-0.383,13.916,12.695,-8.118
-0.990,0.255,-0.372,14.160,12.939,-6.104
-0.982,0.249,-0.355,12.878,14.343,-4.333
-0.980,0.241,-0.354,11.108,16.113,-2.441
-0.979,0.236,-0.365,8.179,17.822,-0.610
-0.982,0.239,-0.374,4.517,17.944,0.671
-0.990,0.245,-0.377,1.160,16.479,1.221
-0.996,0.251,-0.373,-0.488,14.404,1.282
-0.991,0.250,-0.362,-0.427,12.939,1.282
-0.974,0.249,-0.347,0.244,12.939,1.526
-0.959,0.238,-0.340,0.732,13.611,2.380
-0.939,0.227,-0.331,0.977,14.038,3.784
-0.933,0.221,-0.332,0.061,14.587,5.371
-0.927,0.216,-0.333,-0.427,14.465,6.531
-0.930,0.217,-0.332,-1.099,13.611,6.958
-0.937,0.219,-0.337,-1.160,12.695,6.958
-0.952,0.223,-0.336,-0.916,11.780,6.714
-0.955,0.231,-0.331,-0.305,10.681,6.409
-0.958,0.235,-0.313,-0.305,10.071,6.042
-0.962,0.232,-0.292,-0.793,10.559,5.798
-0.957,0.233,-0.292,-2.014,12.939,6.042
-0.965,0.229,-0.309,-2.930,15.869,6.409
-0.969,0.226,-0.318,-2.380,17.151,7.812
-0.973,0.230,-0.320,-0.610,16.724,9.644
-0.965,0.231,-0.310,0.366,15.076,10.986
-0.951,0.235,-0.292,0.305,14.160,11.780
-0.939,0.241,-0.288,-0.671,15.320,11.780
-0.949,0.244,-0.291,-1.160,17.151,10.925
-0.963,0.238,-0.286,-0.671,17.761,9.766
-0.964,0.225,-0.292,-0.732,19.043,9.216
-0.952,0.205,-0.303,-1.160,20.020,9.094
-0.945,0.187,-0.308,-0.977,19.836,9.827
-0.938,0.172,-0.308,-1.221,18.799,10.498
-0.919,0.164,-0.310,-1.892,17.456,11.536
-0.918,0.162,-0.314,-4.150,16.113,12.634
-0.903,0.157,-0.318,-6.409,15.015,13.428
-0.892,0.155,-0.328,-7.507,13.550,14.038
-0.886,0.147,-0.330,-6.531,11.292,14.465
-0.870,0.135,-0.314,-5.981,8.728,14.404
-0.861,0.114,-0.298,-5.615,7.141,14.404
-0.852,0.073,-0.298,-5.920,7.629,14.893
-0.806,0.084,-0.287,-8.484,9.033,17.456
-0.810,0.073,-0.302,-5.798,15.503,19.104
-0.795,0.078,-0.286,-3.418,17.395,20.996
-0.799,0.073,-0.284,0.916,19.592,21.484
-0.794,0.070,-0.279,3.845,19.287,21.973

-1.035,0.287,-0.389,-29.419,-8.667,26.978
-1.098,0.287,-0.443,-26.184,-8.789,28.137
-1.035,0.262,-0.441,-23.376,-8.301,28.809
-1.011,0.246,-0.438,-21.362,-8.728,29.175
-0.982,0.227,-0.444,-20.996,-8.911,29.663
-0.951,0.222,-0.458,-22.705,-7.874,28.809
-0.938,0.219,-0.469,-24.841,-5.249,29.968
-0.929,0.214,-0.484,-24.597,-0.977,30.396
-0.960,0.233,-0.502,-22.766,4.578,30.945
-0.970,0.232,-0.523,-21.484,9.766,32.288
-0.991,0.226,-0.516,-21.240,12.756,31.860
-1.006,0.211,-0.504,-20.935,15.198,30.518
-1.029,0.190,-0.485,-18.188,14.465,31.006
-1.048,0.163,-0.479,-17.029,10.437,31.128
-1.069,0.142,-0.475,-17.639,5.737,30.457
-1.083,0.114,-0.472,-18.799,0.549,29.663
-1.092,0.111,-0.480,-21.545,-3.235,28.015
-1.079,0.114,-0.499,-23.499,-4.456,27.649
-1.064,0.137,-0.502,-24.170,-3.967,27.100
-1.051,0.146,-0.510,-22.644,-3.052,25.879
-1.040,0.158,-0.513,-22.522,-0.916,25.452
-1.031,0.168,-0.516,-22.827,2.258,26.917
-1.031,0.172,-0.514,-22.217,2.747,28.687
-1.029,0.165,-0.513,-21.790,1.343,28.992
-1.022,0.146,-0.524,-21.545,-0.305,30.273
-1.034,0.138,-0.530,-20.447,-1.831,31.128
-1.046,0.140,-0.529,-19.897,-3.296,30.640
-1.053,0.121,-0.542,-19.348,-4.883,31.006
-1.084,0.124,-0.545,-19.226,-6.165,29.907
-1.105,0.132,-0.545,-19.653,-7.385,27.954
-1.122,0.152,-0.545,-18.738,-8.301,25.635
-1.119,0.155,-0.548,-16.846,-8.545,24.353
-1.111,0.146,-0.547,-15.198,-7.324,22.888
-1.112,0.147,-0.541,-14.404,-6.042,21.545
-1.118,0.143,-0.540,-14.038,-5.371,20.020
-1.122,0.142,-0.552,-13.855,-4.883,18.372
-1.136,0.143,-0.565,-13.367,-4.272,16.296
-1.145,0.147,-0.574,-12.390,-3.723,13.245
-1.158,0.147,-0.581,-11.047,-3.357,10.620
-1.164,0.148,-0.581,-9.399,-3.357,8.423
-1.166,0.156,-0.578,-7.385,-3.357,6.042
-1.156,0.169,-0.581,-5.798,-3.174,3.357
-1.149,0.184,-0.590,-4.150,-2.808,1.099
-1.137,0.193,-0.582,-3.113,-2.441,-0.671
-1.118,0.199,-0.573,-2.197,-2.136,-2.441
-1.139,0.209,-0.570,-2.075,-2.014,-2.808
-1.125,0.207,-0.569,-0.610,-2.441,-5.371
-1.138,0.201,-0.561,-0.427,-3.113,-7.446
-1.137,0.186,-0.552,-0.122,-3.235,-10.132
-1.138,0.170,-0.544,0.061,-2.869,-12.878
-1.157,0.150,-0.541,-0.488,-3.052,-13.367
-1.179,0.141,-0.546,-0.122,-2.808,-14.709
-1.172,0.131,-0.545,-0.183,-1.770,-16.296
-1.159,0.119,-0.542,1.221,-1.465,-18.494
-1.140,0.121,-0.534,2.869,-0.305,-21.179
-1.130,0.128,-0.532,4.456,0.732,-21.851
-1.105,0.138,-0.525,5.615,2.014,-22.339
-1.094,0.142,-0.516,6.287,3.052,-22.339
-1.087,0.142,-0.518,8.301,4.456,-22.400
-1.081,0.139,-0.521,9.521,5.737,-23.376
-1.078,0.135,-0.520,11.047,7.446,-25.513
-1.074,0.139,-0.511,11.963,9.888,-27.344
-1.041,0.130,-0.514,12.878,12.146,-28.564
-1.065,0.144,-0.500,13.428,11.719,-28.748
-1.045,0.142,-0.501,15.747,11.963,-28.442
-1.023,0.141,-0.491,17.700,12.634,-28.809
-1.015,0.141,-0.490,20.325,13.184,-28.625
-1.016,0.145,-0.484,22.034,13.184,-28.748
-1.013,0.146,-0.477,22.705,13.245,-29.358
-1.018,0.149,-0.472,22.827,13.367,-30.273
-1.016,0.157,-0.475,22.339,13.611,-31.311
-1.031,0.171,-0.455,22.766,12.817,-31.860
-1.018,0.167,-0.454,25.879,13.733,-32.104
-1.011,0.162,-0.461,28.076,13.855,-31.738
-1.014,0.167,-0.451,28.198,12.268,-31.128
-1.002,0.172,-0.458,28.564,11.108,-29.724
-0.997,0.178,-0.444,28.687,10.742,-28.748
-0.991,0.183,-0.453,29.846,12.390,-27.466
-0.981,0.187,-0.452,30.151,13.794,-25.757
-0.981,0.201,-0.455,29.480,13.733,-23.987
-0.976,0.217,-0.470,29.114,13.123,-22.461
-0.984,0.227,-0.459,29.114,11.414,-21.484
-0.985,0.232,-0.459,29.907,9.338,-20.569
-0.980,0.234,-0.445,28.992,7.568,-19.653
-0.970,0.228,-0.431,27.954,6.958,-18.372
-0.959,0.224,-0.425,26.062,7.996,-16.785
-0.951,0.225,-0.432,23.987,9.460,-14.954
-0.949,0.235,-0.434,21.240,10.193,-13.245
-0.950,0.247,-0.427,18.616,10.132,-11.963
-0.950,0.252,-0.421,17.090,9.155,-11.353
-0.950,0.254,-0.416,16.846,7.935,-10.864
-0.950,0.255,-0.409,16.602,6.897,-9.827
-0.941,0.249,-0.408,16.113,6.714,-8.362
-0.931,0.244,-0.406,14.771,6.836,-6.470
-0.929,0.241,-0.400,12.451,7.019,-5.188
-0.927,0.245,-0.398,10.193,7.751,-4.089
-0.932,0.247,-0.399,7.812,8.728,-2.686
-0.930,0.249,-0.400,5.737,9.155,-1.648
-0.941,0.244,-0.391,4.395,9.155,-0.977
-0.948,0.244,-0.399,3.784,9.460,-0.244
-0.961,0.244,-0.404,2.563,8.911,0.244
-0.972,0.246,-0.400,1.770,8.667,1.282
-0.973,0.240,-0.392,1.465,9.460,2.441
-0.966,0.235,-0.381,2.014,11.475,3.662
-0.974,0.235,-0.382,2.136,13.733,5.310
-0.962,0.229,-0.373,1.648,16.479,7.080
-0.951,0.225,-0.370,0.732,18.494,9.033
-0.950,0.232,-0.367,-0.305,19.409,10.742
-0.943,0.234,-0.364,-1.709,19.531,11.536
-0.946,0.239,-0.357,-3.723,19.714,12.024
-0.935,0.248,-0.356,-4.883,20.203,12.451
-0.944,0.245,-0.362,-4.700,19.958,11.963
-0.947,0.239,-0.361,-3.845,18.799,11.108
-0.948,0.232,-0.359,-3.906,18.250,10.620
-0.956,0.231,-0.354,-4.456,17.395,10.559
-0.953,0.231,-0.347,-5.066,17.517,10.803
-0.960,0.233,-0.346,-5.737,18.311,10.803
-0.964,0.229,-0.342,-6.470,18.860,10.559
-0.965,0.226,-0.331,-6.531,19.104,10.437

-1.055,0.323,-0.511,-30.090,-27.954,31.372
-1.101,0.330,-0.490,-29.236,-42.175,30.579
-1.128,0.279,-0.440,-24.780,-54.871,29.053
-1.135,0.212,-0.433,-20.325,-61.401,28.564
-1.098,0.179,-0.450,-18.555,-62.012,30.945
-1.133,0.180,-0.413,-19.043,-57.678,33.997
-1.026,0.209,-0.444,-18.188,-47.729,35.767
-0.954,0.238,-0.448,-18.982,-36.377,34.973
-1.030,0.272,-0.414,-19.775,-25.330,32.288
-1.077,0.309,-0.440,-21.179,-11.414,31.433
-1.026,0.306,-0.561,-24.658,1.404,32.410
-1.062,0.280,-0.543,-26.306,-0.610,31.189
-1.086,0.269,-0.511,-22.095,-9.460,32.471
-1.136,0.265,-0.477,-18.372,-16.296,35.889
-1.095,0.263,-0.489,-15.137,-16.968,38.086
-1.102,0.272,-0.503,-14.771,-17.822,36.865
-1.085,0.286,-0.512,-15.137,-16.113,34.912
-1.036,0.281,-0.505,-16.052,-13.550,34.729
-1.055,0.281,-0.480,-17.090,-10.254,34.729
-1.025,0.272,-0.500,-19.653,-2.380,36.316
-1.026,0.262,-0.504,-24.902,3.174,39.917
-1.069,0.249,-0.509,-29.846,4.211,42.358
-1.101,0.215,-0.517,-34.668,0.916,44.312
-1.112,0.182,-0.541,-37.537,-5.188,46.387
-1.101,0.148,-0.556,-37.598,-13.977,46.814
-1.093,0.120,-0.579,-35.461,-21.912,46.082
-1.083,0.114,-0.591,-33.630,-24.658,43.640
-1.082,0.119,-0.589,-30.884,-21.912,41.687
-1.096,0.128,-0.585,-27.222,-16.174,40.527
-1.123,0.136,-0.584,-25.024,-11.047,39.856
-1.148,0.126,-0.578,-24.902,-7.812,38.574
-1.171,0.104,-0.576,-25.818,-6.287,36.926
-1.180,0.073,-0.584,-27.161,-5.981,35.583
-1.196,0.057,-0.588,-27.771,-7.812,33.752
-1.200,0.041,-0.585,-26.184,-10.498,32.166
-1.187,0.031,-0.586,-22.888,-12.085,30.457
-1.178,0.052,-0.594,-19.775,-12.207,27.344
-1.161,0.079,-0.603,-16.235,-11.353,24.414
-1.145,0.104,-0.615,-13.550,-9.583,21.057
-1.143,0.140,-0.625,-11.658,-7.568,18.982
-1.144,0.167,-0.627,-9.705,-5.127,18.250
-1.150,0.173,-0.630,-7.874,-2.380,17.212
-1.163,0.171,-0.627,-7.568,0.000,15.869
-1.186,0.154,-0.618,-7.996,0.000,14.587
-1.196,0.127,-0.609,-7.141,-1.282,12.878
-1.201,0.103,-0.606,-5.554,-1.831,10.559
-1.208,0.096,-0.625,-3.967,-0.549,7.629
-1.235,0.109,-0.629,-2.319,0.671,5.554
-1.233,0.130,-0.616,0.000,2.502,1.160
-1.223,0.148,-0.606,2.991,5.371,-4.150
-1.213,0.161,-0.605,4.578,7.996,-6.042
-1.204,0.170,-0.595,6.104,9.949,-8.118
-1.193,0.181,-0.590,6.836,11.292,-10.193
-1.187,0.190,-0.582,7.385,11.475,-12.390
-1.177,0.195,-0.579,9.033,11.475,-14.893
-1.166,0.196,-0.561,10.498,11.963,-17.273
-1.146,0.188,-0.548,12.085,13.428,-18.738
-1.123,0.168,-0.539,13.245,15.137,-19.897
-1.107,0.154,-0.536,12.939,17.029,-21.240
-1.103,0.141,-0.524,12.268,17.273,-22.888
-1.089,0.121,-0.516,12.817,16.907,-24.780
-1.071,0.103,-0.519,13.733,16.602,-26.733
-1.047,0.097,-0.529,13.855,16.846,-28.320
-1.036,0.097,-0.520,14.221,16.113,-29.236
-1.028,0.100,-0.517,15.442,16.296,-29.785
-1.011,0.111,-0.535,17.334,16.785,-30.151
-1.002,0.127,-0.520,18.188,16.479,-30.396
-1.020,0.140,-0.479,19.897,15.503,-30.457
-1.006,0.145,-0.474,22.949,16.663,-30.334
-0.981,0.141,-0.465,23.804,18.250,-29.724
-0.980,0.125,-0.461,23.499,18.799,-27.893
-0.988,0.108,-0.460,23.315,18.494,-25.635
-1.000,0.107,-0.469,23.499,17.212,-23.865
-1.007,0.116,-0.451,23.682,14.893,-23.132
-0.998,0.122,-0.449,25.574,13.367,-23.010
-1.010,0.139,-0.444,27.771,13.123,-22.827
-0.993,0.154,-0.441,29.724,16.113,-23.560
-0.989,0.169,-0.440,29.724,18.066,-24.048
-1.009,0.185,-0.397,29.114,19.165,-23.560
-1.003,0.189,-0.426,28.748,20.874,-22.705
-0.999,0.203,-0.421,26.245,20.447,-21.362
-1.002,0.211,-0.409,24.536,17.639,-20.386
-1.016,0.215,-0.387,25.452,15.747,-18.616
-0.985,0.202,-0.396,26.794,17.395,-17.334
-0.964,0.197,-0.398,26.062,18.311,-16.052
-0.999,0.200,-0.379,26.123,17.639,-14.343
-0.991,0.210,-0.406,26.672,18.311,-12.878
-1.019,0.228,-0.336,23.621,16.052,-12.817
-1.013,0.234,-0.376,24.170,16.052,-13.062
-1.012,0.232,-0.392,22.400,16.724,-13.245
-1.028,0.240,-0.389,18.372,15.564,-12.939
-1.026,0.241,-0.385,14.709,15.381,-12.268
-1.025,0.239,-0.394,12.695,15.137,-11.047
-1.012,0.232,-0.407,10.071,14.709,-9.583
-1.018,0.229,-0.412,6.836,11.841,-7.690
-1.030,0.239,-0.400,3.967,8.362,-5.798
-1.025,0.244,-0.393,2.625,8.118,-5.249
-1.019,0.244,-0.380,2.563,7.996,-4.700
-1.005,0.231,-0.373,3.540,8.179,-3.601
-0.993,0.217,-0.380,3.601,8.484,-1.953
-0.978,0.209,-0.395,1.770,7.568,-0.305
-0.974,0.209,-0.401,-0.916,4.578,1.648
-0.997,0.217,-0.393,-2.625,0.732,4.272
-0.997,0.228,-0.391,-2.747,0.977,4.822
-0.994,0.233,-0.380,-1.343,1.953,5.127
-0.994,0.236,-0.367,-0.793,3.357,5.432
-0.990,0.236,-0.369,-1.343,5.371,5.981
-1.009,0.236,-0.372,-2.380,6.287,7.202
-1.009,0.236,-0.376,-3.418,7.935,8.606
-1.011,0.237,-0.378,-4.517,9.888,9.766
-1.010,0.234,-0.376,-5.310,11.353,11.108
-1.001,0.237,-0.378,-6.287,12.634,12.451
-0.987,0.240,-0.378,-7.019,13.611,13.062
-0.979,0.240,-0.363,-7.751,13.550,13.000
-0.964,0.231,-0.355,-7.996,13.733,12.268
-0.960,0.223,-0.354,-8.362,13.855,12.024
-0.956,0.217,-0.352,-7.690,13.672,12.146
-0.948,0.209,-0.348,-6.897,13.611,12.207
-0.936,0.198,-0.344,-6.592,14.160,11.963

-1.035,0.375,-0.363,-11.475,-26.794,14.954
-1.054,0.353,-0.346,-14.587,-26.428,17.273
-1.057,0.315,-0.340,-19.165,-22.827,19.653
-1.058,0.289,-0.357,-24.475,-18.860,23.682
-1.048,0.277,-0.389,-31.189,-17.273,26.245
-1.048,0.284,-0.425,-36.316,-18.860,26.245
-1.055,0.298,-0.463,-40.222,-23.621,25.452
-1.048,0.327,-0.475,-41.321,-30.151,23.193
-1.032,0.352,-0.437,-37.720,-36.560,20.691
-1.065,0.345,-0.365,-31.494,-39.795,17.212
-1.069,0.304,-0.379,-24.292,-35.767,14.343
-1.029,0.260,-0.446,-24.170,-27.649,13.184
-1.014,0.238,-0.482,-28.625,-22.095,14.465
-1.000,0.217,-0.477,-31.738,-18.372,17.334
-1.035,0.207,-0.431,-32.410,-14.160,19.653
-1.062,0.227,-0.431,-30.579,-8.362,20.691
-1.047,0.221,-0.438,-30.396,-3.418,24.963
-1.115,0.247,-0.484,-31.677,-0.183,27.283
-1.067,0.258,-0.508,-32.104,-0.244,26.917
-1.030,0.252,-0.505,-28.015,-4.395,25.024
-1.027,0.250,-0.494,-23.682,-7.874,24.170
-1.011,0.254,-0.499,-21.667,-7.446,24.414
-1.010,0.260,-0.490,-22.034,-4.944,25.757
-1.018,0.264,-0.472,-20.752,-2.441,27.893
-1.029,0.234,-0.473,-19.226,-0.671,31.250
-1.052,0.211,-0.480,-21.179,0.061,34.790
-1.080,0.169,-0.486,-24.292,-1.221,36.255
-1.094,0.111,-0.496,-27.405,-2.075,36.865
-1.106,0.080,-0.513,-31.189,-3.113,36.255
-1.113,0.077,-0.521,-31.372,-5.493,34.485
-1.103,0.076,-0.537,-26.917,-7.874,32.410
-1.102,0.082,-0.556,-20.569,-7.629,30.090
-1.108,0.107,-0.550,-15.930,-5.737,28.625
-1.106,0.135,-0.536,-12.024,-4.272,27.893
-1.100,0.159,-0.523,-9.521,-3.479,26.184
-1.090,0.163,-0.515,-8.423,-1.648,26.001
